Text,Topics
"Textual AmendmentsF263Sch. 1 para. 56 repealed (23.2.2011) by The Timeshare, Holiday Products, Resale and Exchange Contracts Regulations 2010 (S.I. 2010/2960), reg. 1(2), Sch. 6 para. 2(4)(a), Sch. 8 Pt. 1 (with reg. 37, Sch. 7)Charities Act 2011U.K.[F26456AThe power of seizure conferred by section 48(3) of the Charities Act 2011 (seizure of material for the purposes of an inquiry under section 46 of that Act).]","['0.075*""sch"" + 0.075*""act"" + 0.057*""reg"" + 0.057*""charities"" + 0.057*""section""']"
"Textual AmendmentsF264Sch. 1 para. 56A and heading substituted (14.3.2012) by Charities Act 2011 (c. 25), s. 355, Sch. 7 para. 92 (with s. 20(2), Sch. 8)Finance Act 1994 (c. 9)U.K.57F265. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.158*""act"" + 0.158*""sch"" + 0.158*""para"" + 0.105*""heading"" + 0.105*""textual""']"
"Textual AmendmentsF265Sch. 1 para. 57 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(d), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)Value Added Tax Act 1994 (c. 23)U.K.58F266. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.111*""act"" + 0.111*""para"" + 0.111*""sch"" + 0.074*""added"" + 0.074*""pt""']"
"Textual AmendmentsF266Sch. 1 para. 58 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(e), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)Trade Marks Act 1994 (c. 26)U.K.[F26758AThe power of seizure conferred by section 92A(4) of the Trade Marks Act 1994 (seizure of evidence relating to offences concerning unauthorised use of a trade mark, etc. in relation to goods).]","['0.067*""act"" + 0.067*""trade"" + 0.050*""marks"" + 0.050*""seizure"" + 0.050*""sch""']"
"Textual AmendmentsF267Sch. 1 para. 58A inserted (1.4.2003) by The Criminal Justice and Police Act 2001 (Powers of Seizure) Order 2003 (S.I. 2003/934), art. 2(3)Drug Trafficking Act 1994 (c. 37)U.K.59The power of seizure conferred by section 56(5) of the Drug Trafficking Act 1994 (seizure of material likely to be of substantial value to an investigation into drug trafficking).","['0.080*""drug"" + 0.080*""trafficking"" + 0.080*""act"" + 0.080*""seizure"" + 0.040*""police""']"
Criminal Law (Consolidation) (Scotland) Act 1995 (c. 39)U.K.[F26859AThe power of seizure conferred by section 23E(3) of the Criminal Law (Consolidation) (Scotland) Act 1995 (seizure of evidence of Revenue and Customs offences).],"['0.094*""law"" + 0.094*""act"" + 0.094*""consolidation"" + 0.094*""criminal"" + 0.094*""seizure""']"
"Textual AmendmentsF268Sch. 1 Pt. 1 para. 59A inserted (1.12.2007) by Finance Act 2007 (c. 11), s. 85, Sch. 23 para. 13(a); S.I. 2007/3166, art. 3(b)Chemical Weapons Act 1996 (c. 6)U.K.60Each of the powers of seizure conferred by the provisions of section 29(2)(c), (d) and (e) of the Chemical Weapons Act 1996 (seizure of evidence of offences under that Act).","['0.106*""act"" + 0.064*""seizure"" + 0.064*""chemical"" + 0.064*""weapons"" + 0.064*""para""']"
Finance Act 1996 (c. 8)U.K.61F269. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.500*""finance"" + 0.500*""act""']"
"Textual AmendmentsF269Sch. 1 para. 61 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(f), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)Proceeds of Crime (Northern Ireland) Order 1996 (S.I. 1996 1299 (N.I. 9))U.K.62The power of seizure conferred by Article 51(5) of the Proceeds of Crime (Northern Ireland) Order 1996 (seizure of material relevant to investigation).","['0.058*""crime"" + 0.058*""order"" + 0.058*""proceeds"" + 0.058*""northern"" + 0.058*""ireland""']"
Knives Act 1997 (c. 21)U.K.63The power of seizure conferred by section 5(2) of the Knives Act 1997 (seizure of publications consisting of or containing prohibited material).,"['0.120*""knives"" + 0.120*""seizure"" + 0.120*""act"" + 0.080*""material"" + 0.080*""prohibited""']"
Protection from Harassment Act 1997U.K.[F27063AThe power of seizure conferred by section 2B(2) of the Protection from Harassment Act 1997 (seizure of material relevant to stalking).],"['0.125*""harassment"" + 0.125*""seizure"" + 0.125*""act"" + 0.125*""protection"" + 0.083*""power""']"
"Textual AmendmentsF270Sch. 1 para. 63A and heading inserted (25.11.2012) by Protection of Freedoms Act 2012 (c. 9), s. 120, Sch. 9 para. 145 (with s. 97); S.I. 2012/2075, art. 5(d)Nuclear Explosions (Prohibitions and Inspections) Act 1998 (c. 7)U.K.64Each of the powers of seizure conferred by the provisions of section 10(2)(c), (d) and (e) of the Nuclear Explosions (Prohibitions and Inspections) Act 1998 (seizure of evidence of offences under that Act).","['0.094*""act"" + 0.057*""prohibitions"" + 0.057*""inspections"" + 0.057*""para"" + 0.057*""nuclear""']"
Data Protection Act 1998 (c. 29)U.K.F27165. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['0.333*""data"" + 0.333*""protection"" + 0.333*""act""']"
"Textual AmendmentsF271Sch. 1 para. 65 omitted (25.5.2018) by virtue of Data Protection Act 2018 (c. 12), s. 212(1), Sch. 19 para. 73(a) (with ss. 117, 209, 210); S.I. 2018/625, reg. 2(1)(g)Landmines Act 1998 (c. 33)U.K.66Each of the powers of seizure conferred by the provisions of section 18(3)(c), (d) and (e) of the Landmines Act 1998 (seizure of evidence of offences under that Act).","['0.104*""act"" + 0.063*""para"" + 0.062*""landmines"" + 0.062*""seizure"" + 0.042*""omitted""']"
Competition Act 1998 (c. 41)U.K.67Each of the powers of seizure conferred by section 28(2) of the Competition Act 1998 (seizure of documents or information).,"['0.158*""seizure"" + 0.158*""competition"" + 0.158*""act"" + 0.105*""documents"" + 0.105*""section""']"
Nuclear Safeguards Act 2000 (c. 5)U.K.68The power of seizure conferred by section 8(2) of the Nuclear Safeguards Act 2000 (seizure of evidence of offences under that Act etc.).,"['0.160*""act"" + 0.120*""nuclear"" + 0.120*""safeguards"" + 0.120*""seizure"" + 0.080*""conferred""']"
Financial Services and Markets Act 2000 (c. 8)U.K.[F27268AThe power of seizure conferred by section 122D(3) of the Financial Services and Markets Act 2000 (entry of premises under warrant).],"['0.115*""act"" + 0.115*""financial"" + 0.115*""markets"" + 0.115*""services"" + 0.077*""premises""']"
"Textual AmendmentsF272Sch. 1 para. 68A inserted (3.7.2016) by The Financial Services and Markets Act 2000 (Market Abuse) Regulations 2016 (S.I. 2016/680), regs. 1, 13(5)69The power of seizure conferred by section 176(5) of the Financial Services and Markets Act 2000 (seizure of documents or information not supplied in compliance with a requirement etc.).Terrorism Act 2000 (c. 11)U.K. [F27369AThe power of seizure conferred by section 43(4B)(b) of the Terrorism Act 2000 (seizure on the occasion of a search of a vehicle in relation to a person suspected of being a terrorist).]","['0.069*""seizure"" + 0.069*""act"" + 0.042*""conferred"" + 0.042*""markets"" + 0.042*""financial""']"
"Textual AmendmentsF273Sch. 1 paras. 69A, 69B inserted (10.7.2012) by Protection of Freedoms Act 2012 (c. 9), s. 120, Sch. 9 para. 28 (with s. 97); S.I. 2012/1205, art. 4(k) [F27369BThe power of seizure conferred by section 43A(3) of the Terrorism Act 2000 (seizure on the occasion of a search of a vehicle suspected of being used for the purposes of terrorism).] Textual AmendmentsF273Sch. 1 paras. 69A, 69B inserted (10.7.2012) by Protection of Freedoms Act 2012 (c. 9), s. 120, Sch. 9 para. 28 (with s. 97); S.I. 2012/1205, art. 4(k)[F27469CThe power of seizure conferred by section 43E(2) of the Terrorism Act 2000 (seizure on the occasion of a search necessary for purposes connected with protecting members of the public from a risk of terrorism).]Textual AmendmentsF274Sch. 1 para. 69C inserted (28.6.2022) by Police, Crime, Sentencing and Courts Act 2022 (c. 32), s. 208(5)(w), Sch. 19 para. 2(2)70The power of seizure conferred by section 82(3) of the Terrorism Act 2000 (power of constable in Northern Ireland to seize items used or intended for use in the commission of certain offences).71U.K.Each of the powers of seizure conferred by the provisions of paragraphs 1, 3, 11, 15 and 19 of Schedule 5 to that Act (powers for use in terrorism investigations).Finance Act 2000 (c. 17)U.K.72F275. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.065*""act"" + 0.050*""seizure"" + 0.050*""terrorism"" + 0.036*""conferred"" + 0.036*""power""']"
"Textual AmendmentsF275Sch. 1 para. 72 repealed (1.12.2007) by Finance Act 2007 (c. 11), ss. 84, 114, Sch. 22 para. 13(2)(g), Sch. 27 Pt. 5(1); S.I. 2007/3166, art. 3(a)Freedom of Information Act 2000 (c. 36)U.K.73The power of seizure conferred by paragraph 1 of Schedule 3 to the Freedom of Information Act 2000.","['0.100*""act"" + 0.075*""information"" + 0.075*""para"" + 0.075*""sch"" + 0.075*""freedom""']"
International Criminal Court Act 2001 (c. 17)U.K.[F27673AThe power of seizure conferred by paragraph 9 of Schedule 5 to the International Criminal Court Act 2001 (seizure of evidence in connection with offences under that Act).],"['0.133*""act"" + 0.100*""criminal"" + 0.100*""international"" + 0.100*""seizure"" + 0.100*""court""']"
"Textual AmendmentsF276Sch. 1 para. 73A inserted (1.4.2003) after Sch. 1 para. 73 by virtue of The Criminal Justice and Police Act 2001 (Powers of Seizure) Order 2003 (S.I. 2003/934), art. 2(4)Proceeds of Crime Act 2002 (c. 29)U.K.[F27773AThe power of seizure conferred by section 352(4) of the Proceeds of Crime Act 2002 (seizure of material likely to be of substantial value to certain investigations).]","['0.073*""act"" + 0.073*""seizure"" + 0.055*""para"" + 0.055*""proceeds"" + 0.055*""crime""']"
"Textual AmendmentsF277Sch. 1 para. 73A added (24.2.2003) by Proceeds of Crime Act 2002 (c. 29), ss. 456, 458, Sch. 11 para. 40(6); S.I. 2003/120, art. 2, Sch. (subject to transitional provisions and savings in arts. 3-7 (as amended by S.I. 2003/333, art. 14))Enterprise Act 2002U.K.[F27873BThe power of seizure conferred by section 194(2) of the Enterprise Act 2002 (seizure of documents for the purposes of an investigation under section 192(1) of that Act).]","['0.091*""act"" + 0.055*""sch"" + 0.055*""para"" + 0.055*""art"" + 0.055*""section""']"
"Textual AmendmentsF278Sch. 1 para. 73B inserted (20.6.2003) after Sch. 1 para. 73 by virtue of Enterprise Act 2002 (c. 40), ss. 194(5), 279; S.I. 2003/1397, art. 2(1), Sch.F27973BAU.K.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF279Sch. 1 para. 73BA omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(g); S.I. 2015/1630, art. 3(i) (with art. 8)Crime (International Co-operation) Act 2003U.K.[F28073CThe power of seizure conferred by sections 17 and 22 of the Crime (International Co-operation) Act 2003 (seizure of evidence relevant to overseas investigation or offence).]","['0.082*""act"" + 0.082*""para"" + 0.066*""art"" + 0.049*""virtue"" + 0.049*""sch""']"
"Textual AmendmentsF280Sch. 1 para. 73C inserted (26.4.2004) by Crime (International Co-operation) Act 2003 (c. 32), ss. 26(3)(b), 94; S.I. 2004/786, art. 3Extradition Act 2003 (c. 41)U.K.[F28173DThe powers of seizure conferred by sections 156(5), 160(5), 161(4), 162(6) and (7) and 164(6) and (7) of the Extradition Act 2003 (seizure in connection with extradition).]","['0.118*""act"" + 0.088*""seizure"" + 0.088*""extradition"" + 0.059*""inserted"" + 0.059*""conferred""']"
"Textual AmendmentsF281Sch. 1 para. 73D added (1.1.2004) by Extradition Act 2003 (c. 41), ss. 165(2), 221; S.I. 2003/3103, art. 2 (subject to arts. 3-5 (as amended by S.I. 2003/3312, art. 2(2) and S.I. 2003/3258, art. 2(2)))Human Tissue Act 2004 (c. 30)U.K.[F28273EEach of the powers of seizure conferred by the provisions of paragraph 5(1) (seizure of material relevant to licensing functions) and (2) (seizure of evidence of offences) of Schedule 5 to the Human Tissue Act 2004.]","['0.071*""act"" + 0.071*""art"" + 0.071*""seizure"" + 0.054*""human"" + 0.054*""tissue""']"
"Textual AmendmentsF282Sch. 1 para. 73E inserted (1.3.2006 for certain purposes, 7.4.2006 for certain further purposes and 1.9.2006 otherwise) by Human Tissue Act 2004 (c. 30), ss. 56, 60, Sch. 6 para. 5(4); S.I. 2006/404, arts. 2, 3, Sch. (subject to art. 4 and with arts. 5, 6); S.I. 2006/1997, art. 3 (subject to arts. 4, 7, 8) (as amended (5.8.2006) by S.I. 2006/2169, art. 2)Serious Organised Crime and Police Act 2005U.K.[F28373FThe power of seizure conferred by section 66 of the Serious Organised Crime and Police Act 2005 (seizure of documents for purposes of investigation by DPP or other Investigating Authority).]","['0.055*""purposes"" + 0.055*""act"" + 0.055*""art"" + 0.055*""arts"" + 0.041*""seizure""']"
"Textual AmendmentsF283Sch. 1 para. 73F inserted (1.4.2006) by Serious Organised Crime and Police Act 2005 (c. 15), ss. 68, 178; S.I. 2005/1521, art. 5(1); S.S.I. 2006/166, art. 2(1)(a)Gambling Act 2005U.K.[F28473FThe powers conferred by section 317 of the Gambling Act 2005 (inspection powers).]","['0.114*""act"" + 0.086*""art"" + 0.086*""gambling"" + 0.086*""powers"" + 0.057*""section""']"
"Textual AmendmentsF284Sch. 1 para. 73F added (1.9.2007) by Gambling Act 2005 (c. 19), ss. 356, 358, Sch. 16 para. 18(1)(b)(2) (with ss. 352, 354, Sch. 16 para. 21); S.I. 2006/3272, art. 2(4) (with transitional provisions in art. 6, Sch. 4)Weights and Measures (Packaged Goods) Regulations 2006 (S.I.2006/659)E+W+SF28573G. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.105*""sch"" + 0.105*""para"" + 0.079*""ss"" + 0.079*""art"" + 0.053*""measures""']"
"Textual AmendmentsF285Sch. 1 para. 73G omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(h); S.I. 2015/1630, art. 3(i) (with art. 8)[F28673HU.K.The power of seizure conferred by section 28 of the Terrorism Act 2006.]Textual AmendmentsF286Sch. 1 para. 73H inserted (13.4.2006) by Terrorism Act 2006 (c. 11), ss. 28(6)(a), 39(2); S.I. 2006/1013, art. 2Charities Act (Northern Ireland) 2008N.I.[F28773HThe power of seizure conferred by section 52(3) of the Charities Act (Northern Ireland) 2008 (seizure of material for the purposes of an inquiry under section 22 of that Act).]","['0.108*""act"" + 0.062*""art"" + 0.062*""para"" + 0.062*""seizure"" + 0.062*""section""']"
"Textual AmendmentsF287Sch. 1 para. 73H and cross-heading inserted (N.I.) (18.2.2011) by Charities Act (Northern Ireland) 2008 (c. 12), s. 185(1), Sch. 8 para. 9; S.R. 2011/11, art. 2, Sch.Animal Welfare Act 2006U.K.[F28873IThe power of seizure conferred by paragraph 10(2)(j) of Schedule 2 to the Animal Welfare Act 2006.]","['0.105*""act"" + 0.079*""welfare"" + 0.079*""para"" + 0.053*""inserted"" + 0.053*""sch""']"
"Textual AmendmentsF288Sch. 1 para. 73I inserted (27.3.2007 for W. and 6.4.2007 for E. and otherwise not in force) by Animal Welfare Act 2006 (c. 45), ss. 64, 68, Sch. 3 para. 14(3) (with ss. 1(2), 58(1), 59, 60); S.I. 2007/1030, art. 2(1)(l); S.I. 2007/499, art. 2(2)(l)[F290The Money Laundering, Terrorist Financing and Transfer of Funds (Information on the Payer) Regulations 2017]U.K.[F28973JThe power of seizure conferred by [F291regulation 70(7) of the Money Laundering, Terrorist Financing and Transfer of Funds (Information on the Payer) Regulations 2017] (entry to premises under warrant).]","['0.045*""information"" + 0.045*""money"" + 0.045*""laundering"" + 0.045*""terrorist"" + 0.045*""l""']"
"Textual AmendmentsF289Sch. 1 Pt. 1 para. 73J inserted (15.12.2007) by The Money Laundering Regulations 2007 (S.I. 2007/2157), reg. 51, Sch. 6 Pt. 1 para. 3F290Words in Sch. 1 para. 73J heading substituted (26.6.2017) by The Money Laundering, Terrorist Financing and Transfer of Funds (Information on the Payer) Regulations 2017 (S.I. 2017/692), reg. 1(2), Sch. 7 para. 5(b)(i) (with regs. 8, 15)F291Words in Sch. 1 para. 73J substituted (26.6.2017) by The Money Laundering, Terrorist Financing and Transfer of Funds (Information on the Payer) Regulations 2017 (S.I. 2017/692), reg. 1(2), Sch. 7 para. 5(b)(ii) (with regs. 8, 15)Business Protection from Misleading Marketing Regulations 2008U.K.F29273J.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.092*""para"" + 0.079*""sch"" + 0.066*""regulations"" + 0.053*""reg"" + 0.053*""laundering""']"
"Textual AmendmentsF292Sch. 1 para. 73J omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(i); S.I. 2015/1630, art. 3(i) (with art. 8)F293...U.K.F293. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.150*""art"" + 0.150*""para"" + 0.100*""act"" + 0.100*""textual"" + 0.100*""virtue""']"
"Textual AmendmentsF293Sch. 1 para. 73K and cross-heading omitted (26.6.2017) by virtue of The Money Laundering, Terrorist Financing and Transfer of Funds (Information on the Payer) Regulations 2017 (S.I. 2017/692), reg. 1(2), Sch. 7 para. 5(b)(iii) (with regs. 8, 15)The Transfer of Funds (Information on the Payer) Regulations 2007U.K.F29473K. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['0.071*""information"" + 0.071*""funds"" + 0.071*""para"" + 0.071*""transfer"" + 0.071*""payer""']"
"Textual AmendmentsF294Sch. 1 para. 73K omitted (1.10.2015) by virtue of Consumer Rights Act 2015 (c. 15), s. 100(5), Sch. 6 para. 65(2)(j); S.I. 2015/1630, art. 3(i) (with art. 8)Marine and Coastal Access Act 2009 (c. 23)U.K.[F29573LEach of the powers of seizure conferred by section 252(1) and (3) of the Marine and Coastal Access Act 2009.]","['0.098*""act"" + 0.073*""marine"" + 0.073*""art"" + 0.073*""access"" + 0.073*""coastal""']"
