Text,Topics
Section 8(4).,"['1.000*""section""']"
Section 9(7).,"['1.000*""section""']"
"In section 10(5), the words “A constable in uniform,”.","['0.250*""constable"" + 0.250*""uniform"" + 0.250*""words"" + 0.250*""section""']"
"Theft Act 1978 (c. 31)Section 3(4).Health and Safety at Work (Northern Ireland) Order 1978 (S.I. 1978/1039 (N.I. 9))In Article 47A(2), sub-paragraph (b).Animal Health Act 1981 (c. 22)Section 61(1).","['0.125*""section"" + 0.125*""act"" + 0.083*""order"" + 0.083*""safety"" + 0.083*""northern""']"
Section 62(1).,"['1.000*""section""']"
"Local Government (Miscellaneous Provisions) Act 1982 (c. 30)In Schedule 3, paragraph 24.Aviation Security Act 1982 (c. 36)Section 28(3).Stock Transfer Act 1982 (c. 41)In Schedule 1, in paragraph 7(1), paragraph (bb) and the word “or” before it.Police and Criminal Evidence Act 1984 (c. 60)Section 5(1A).","['0.143*""act"" + 0.114*""paragraph"" + 0.086*""schedule"" + 0.086*""section"" + 0.057*""provisions""']"
"In section 15(2)(a)(i), the word “and” at the end.","['0.333*""section"" + 0.333*""word"" + 0.333*""end""']"
Section 25.,"['1.000*""section""']"
Section 55(14A).,"['1.000*""section""']"
"In section 66(1)(a)(i), the word “or” at the end.","['0.333*""end"" + 0.333*""word"" + 0.333*""section""']"
Section 116.,"['1.000*""section""']"
"In section 118(1), the definition of “arrestable offence”.","['0.250*""arrestable"" + 0.250*""definition"" + 0.250*""offence"" + 0.250*""section""']"
"In Schedule 1, in paragraph 14(a), the words “to which the application relates”.","['0.200*""application"" + 0.200*""relates"" + 0.200*""schedule"" + 0.200*""words"" + 0.200*""paragraph""']"
Schedule 1A.,"['1.000*""schedule""']"
"In Schedule 2, the entries relating to the Military Lands Act 1892 (c. 43), the Protection of Animals Act 1911 (c. 27), the Public Order Act 1936 (1 Edw. 8 & 1 Geo. 6 c. 6), the Street Offences Act 1959 (c. 57), the Criminal Law Act 1977 (c. 45) and the Animal Health Act 1981 (c. 22).","['0.171*""act"" + 0.049*""law"" + 0.049*""military"" + 0.049*""criminal"" + 0.049*""schedule""']"
Schedule 5.,"['1.000*""schedule""']"
"In Schedule 6, paragraph 17.","['0.500*""schedule"" + 0.500*""paragraph""']"
"Prosecution of Offences Act 1985 (c. 23)In section 3(3), in the definition of “police force”, the words “, the National Crime Squad”.Sporting Events (Control of Alcohol etc.) Act 1985 (c. 57)In section 7(2), the words “, and may arrest such a person”.Public Order Act 1986 (c. 64)Section 3(6).","['0.093*""section"" + 0.093*""act"" + 0.070*""words"" + 0.047*""definition"" + 0.047*""national""']"
Section 4(3).,"['1.000*""section""']"
Section 4A(4).,"['1.000*""section""']"
Section 5(4) and (5).,"['1.000*""section""']"
Section 12(7).,"['1.000*""section""']"
Section 13(10).,"['1.000*""section""']"
Section 14(7).,"['1.000*""section""']"
Section 14B(4).,"['1.000*""section""']"
Section 14C(4).,"['1.000*""section""']"
Section 18(3).,"['1.000*""section""']"
"Ministry of Defence Police Act 1987 (c. 4)In section 2B(3), in the definitions of “chief officer” and “relevant force”, paragraphs (c) and (d).Criminal Justice Act 1988 (c. 33)Section 140(1)(a) and (b).","['0.100*""section"" + 0.100*""act"" + 0.067*""definitions"" + 0.067*""c"" + 0.067*""paragraphs""']"
"In Schedule 15, paragraphs 98 and 102.","['0.500*""schedule"" + 0.500*""paragraphs""']"
Road Traffic Act 1988 (c. 52)Section 4(6) to (8).,"['0.250*""section"" + 0.250*""road"" + 0.250*""traffic"" + 0.250*""act""']"
"In section 124(2), the definitions of “chief officer of police”, “police authority” and “police force”.","['0.250*""police"" + 0.125*""chief"" + 0.125*""force"" + 0.125*""authority"" + 0.125*""officer""']"
Section 144(2)(ba).,"['0.500*""ba"" + 0.500*""section""']"
Section 163(4).,"['1.000*""section""']"
"Road Traffic (Consequential Provisions) Act 1988 (c. 54)In Schedule 3, paragraph 27(5).Football Spectators Act 1989 (c. 37)Section 2(4).Aviation and Maritime Security Act 1990 (c. 31)In section 22(4)(b), sub-paragraph (iii) and the word “or” before it.","['0.129*""act"" + 0.097*""section"" + 0.065*""traffic"" + 0.065*""iii"" + 0.065*""spectators""']"
"In Schedule 3, paragraph 8.","['0.500*""paragraph"" + 0.500*""schedule""']"
"Football (Offences) Act 1991 (c. 19)Section 5(1).Road Traffic Act 1991 (c. 40)In Schedule 4, paragraph 39.Local Government Finance Act 1992 (c. 14)In section 43(7)(b), “, (5A)”.Transport and Works Act 1992 (c. 42)Section 30(1) and (3).","['0.185*""act"" + 0.148*""section"" + 0.074*""paragraph"" + 0.074*""traffic"" + 0.074*""offences""']"
Section 40.,"['1.000*""section""']"
"Trade Union and Labour Relations (Consolidation) Act 1992 (c. 52)Section 241(3).Tribunals and Inquiries Act 1992 (c. 53)In section 7(2), after “36A”, “(a) or (b)”.","['0.150*""section"" + 0.150*""act"" + 0.100*""inquiries"" + 0.100*""relations"" + 0.100*""union""']"
"In Schedule 1, in paragraph 36A, “(a)” and sub-paragraph (b).","['0.333*""b"" + 0.333*""paragraph"" + 0.333*""schedule""']"
Criminal Justice and Public Order Act 1994 (c. 33)Section 61(5).,"['0.167*""act"" + 0.167*""justice"" + 0.167*""order"" + 0.167*""public"" + 0.167*""criminal""']"
Section 62B(4).,"['1.000*""section""']"
Section 63(8).,"['1.000*""section""']"
Section 65(5).,"['1.000*""section""']"
Section 68(4).,"['1.000*""section""']"
Section 69(5).,"['1.000*""section""']"
Section 76(7).,"['1.000*""section""']"
"Section 85(1), (2) and (3).","['1.000*""section""']"
Section 155.,"['1.000*""section""']"
Section 166(4).,"['1.000*""section""']"
Section 167(7).,"['1.000*""section""']"
"In Schedule 10, paragraph 59.","['0.500*""paragraph"" + 0.500*""schedule""']"
"Drug Trafficking Act 1994 (c. 37)In Schedule 1, paragraph 9 and, in paragraph 25, the words “section 9(6) of” and the words after “1990”.Criminal Appeal Act 1995 (c. 35)In section 22(2), in paragraph (a), the words “, the National Crime Squad”, paragraph (b)(ii) and paragraphs (d) and (e).Criminal Procedure (Consequential Provisions) (Scotland) Act 1995 (c. 40)In Schedule 4, paragraph 76(2).Disability Discrimination Act 1995 (c. 50)In the section 64A inserted by the Disability Discrimination Act 1995 (Amendment) Regulations 2003 (S.I. 2003/1673), in subsection (7), in the definitions of “chief officer of police”, “police authority” and “police fund”, paragraph (b).Reserve Forces Act 1996 (c. 14)In Schedule 2, paragraph 2(1).Police Act 1996 (c. 16)Section 23(8).","['0.092*""paragraph"" + 0.092*""act"" + 0.057*""section"" + 0.046*""words"" + 0.046*""schedule""']"
Section 24(5).,"['1.000*""section""']"
"In section 54(2), the words “the National Criminal Intelligence Service and the National Crime Squad”.","['0.176*""national"" + 0.118*""section"" + 0.118*""crime"" + 0.118*""intelligence"" + 0.118*""words""']"
Section 55(7).,"['1.000*""section""']"
Section 59(8).,"['1.000*""section""']"
Section 60(2A).,"['1.000*""section""']"
Section 61(1)(aa) and (ba).,"['0.333*""aa"" + 0.333*""section"" + 0.333*""ba""']"
"In section 62, subsection (1)(aa) and (ab), the subsection (1A) inserted by paragraph 82(2) of Schedule 9 to the Police Act 1997, and subsections (1B) and (1C).","['0.143*""subsection"" + 0.095*""section"" + 0.095*""paragraph"" + 0.095*""aa"" + 0.095*""subsections""']"
"In section 63, subsections (1A) and (1B).","['0.500*""section"" + 0.500*""subsections""']"
"In section 64, subsections (4A) and (4B).","['0.500*""subsections"" + 0.500*""section""']"
"In section 88(5)(b), the words “or section 23 of the Police Act 1997”.","['0.273*""section"" + 0.182*""act"" + 0.182*""police"" + 0.182*""words"" + 0.182*""b""']"
"In section 89(4)(a), the words “or by a member of the National Crimina Intelligence Service or of the National Crime Squad”.","['0.158*""national"" + 0.105*""service"" + 0.105*""intelligence"" + 0.105*""member"" + 0.105*""squad""']"
Section 97(1)(ca) and (cb).,"['0.333*""ca"" + 0.333*""cb"" + 0.333*""section""']"
"In section 98, in subsections (2) and (3), the words “or the Director General of the National Crime Squad” and “or the National Crime Squad”, subsection (3A), in subsection (4) the words “or the National Crime Squad” and “or the Director General of the National Crime Squad”, in subsection (5) the words “or the National Crime Squad” (in both places) and “or the Director General of the National Crime Squad” and subsection (6A).","['0.159*""squad"" + 0.159*""crime"" + 0.159*""national"" + 0.114*""subsection"" + 0.091*""words""']"
"Employment Rights Act 1996 (c. 18)Section 50(2)(ca).Offensive Weapons Act 1996 (c. 26)Section 1(1).Public Order (Amendment) Act 1996 (c. 59)The whole Act.Juries (Northern Ireland) Order 1996 (S.I. 1996/1141 (N.I. 6))In Schedule 2, the entry relating to members of the National Criminal Intelligence Service, members of the Service Authority for the National Criminal Intelligence Service and persons employed by the Authority.Employment Rights (Northern Ireland) Order 1996 (S.I. 1996/1919 (N.I. 16))Article 67KA(3)(b).","['0.065*""order"" + 0.065*""service"" + 0.065*""act"" + 0.048*""rights"" + 0.048*""national""']"
Article 72A(2)(b).,"['0.500*""article"" + 0.500*""b""']"
Article 169A(2)(b).,"['0.500*""article"" + 0.500*""b""']"
"Confiscation of Alcohol (Young Persons) Act 1997 (c. 33)Section 1(5).Police (Health and Safety) Act 1997 (c. 42)In section 5(3), in the definition of “relevant authority” paragraphs (c) and (d), in the definition of “relevant fund” paragraphs (b) and (c) and, in the definition of “responsible officer”, paragraph (b).Police Act 1997 (c. 50)Sections 1 to 87.","['0.085*""definition"" + 0.085*""act"" + 0.064*""b"" + 0.064*""relevant"" + 0.064*""c""']"
Sections 89 and 90.,"['1.000*""sections""']"
"In section 93(6), paragraphs (d) and (e).","['0.333*""e"" + 0.333*""paragraphs"" + 0.333*""section""']"
"In section 94, in subsection (1) paragraph (c) and the word “or” before it and subsections (3) and (4)(c).","['0.231*""c"" + 0.154*""paragraph"" + 0.154*""word"" + 0.154*""subsections"" + 0.154*""section""']"
"In section 111, in subsection (1), paragraphs (c) and (d), in subsection (2), paragraphs (d) and (e) and, in subsection (3), paragraphs (c) and (d).","['0.267*""paragraphs"" + 0.267*""subsection"" + 0.200*""c"" + 0.133*""section"" + 0.133*""e""']"
Section 113.,"['1.000*""section""']"
Section 115.,"['1.000*""section""']"
"In section 125 as it applies to Scotland, subsection (3) and, in subsection (4), the words “to which subsection (3) does not apply”.","['0.286*""subsection"" + 0.143*""applies"" + 0.143*""apply"" + 0.143*""section"" + 0.143*""scotland""']"
"In section 137(2), paragraphs (b) and (c).","['0.250*""c"" + 0.250*""paragraphs"" + 0.250*""section"" + 0.250*""b""']"
Schedules 1 to 2A.,"['1.000*""schedules""']"
"In Schedule 9, paragraphs 1, 4 to 6, 11, 14(b), 15, 16, 20, 26, 29(2), 30(2), 31, 44, 46 to 48, 54, 58 to 62, 69, 70, 71(2)(a), (c), (d) and (3), 73, 74, 76, 77, 79 to 84, 86(3) and (4), 87, 88 and 92.","['0.250*""b"" + 0.250*""c"" + 0.250*""paragraphs"" + 0.250*""schedule""']"
"Police (Health and Safety) (Northern Ireland) Order 1997 (S.I. 1997/1774 (N.I. 6))In Article 7(3), in the definition of “the relevant authority”, sub-paragraph (b), in the definition of “the relevant fund”, sub-paragraph (a) and, in the definition of “the responsible officer”, sub-paragraph (b).Police (Northern Ireland) Act 1998 (c. 32)Section 27(1)(b).","['0.103*""definition"" + 0.103*""b"" + 0.077*""ireland"" + 0.077*""relevant"" + 0.077*""northern""']"
"In section 42, in subsection (1) “, (3)”, and subsection (7).","['0.600*""subsection"" + 0.400*""section""']"
"In Schedule 4, paragraph 22.","['0.500*""schedule"" + 0.500*""paragraph""']"
"Crime and Disorder Act 1998 (c. 37)In section 1C, subsections (6) to (8).","['0.200*""disorder"" + 0.200*""act"" + 0.200*""subsections"" + 0.200*""crime"" + 0.200*""section""']"
Section 27(1).,"['1.000*""section""']"
Section 31(2) and (3).,"['1.000*""section""']"
Section 113.,"['1.000*""section""']"
"Protection of Children Act 1999 (c. 14)Section 8.Terrorism Act 2000 (c. 11)In Schedule 15, paragraph 5(11).Care Standards Act 2000 (c. 14)Section 90.","['0.235*""act"" + 0.176*""section"" + 0.118*""protection"" + 0.118*""standards"" + 0.118*""children""']"
Section 102.,"['1.000*""section""']"
Section 104.,"['1.000*""section""']"
"In Schedule 4, paragraph 25.","['0.500*""paragraph"" + 0.500*""schedule""']"
"Regulation of Investigatory Powers Act 2000 (c. 23)In section 33, in subsection (1) the words “, the National Criminal Intelligence Service or the National Crime Squad” and “, Service or Squad”, in subsection (3) the words “, the National Criminal Intelligence Service or the National Crime Squad” and (in both places) “, Service or Squad” and, in subsection (6), in paragraph (e) the words “and also of the National Criminal Intelligence Service” and paragraph (f).","['0.105*""national"" + 0.105*""service"" + 0.088*""squad"" + 0.070*""words"" + 0.070*""subsection""']"
"In section 34, subsections (5) and (6)(c).","['0.333*""c"" + 0.333*""section"" + 0.333*""subsections""']"
"In section 45(6), paragraphs (d) and (e).","['0.333*""paragraphs"" + 0.333*""section"" + 0.333*""e""']"
"In section 56(1), in the definition of “chief officer of police”, paragraphs (j) and (k)","['0.125*""k"" + 0.125*""chief"" + 0.125*""paragraphs"" + 0.125*""officer"" + 0.125*""j""']"
Section 75(6)(b).,"['0.500*""b"" + 0.500*""section""']"
In section 76A(11)(c) the words “the National Crime Squad or”.,"['0.167*""crime"" + 0.167*""national"" + 0.167*""words"" + 0.167*""c"" + 0.167*""squad""']"
"In Schedule 1, paragraph 27D and the cross-heading before it.","['0.500*""paragraph"" + 0.500*""schedule""']"
"In Schedule 4, paragraph 8(4)(c) and (5).","['0.333*""paragraph"" + 0.333*""schedule"" + 0.333*""c""']"
Football (Disorder) Act 2000 (c. 25)Section 2.,"['0.250*""act"" + 0.250*""football"" + 0.250*""section"" + 0.250*""disorder""']"
"In Schedule 2, paragraph 2.","['0.500*""schedule"" + 0.500*""paragraph""']"
"Police (Northern Ireland) Act 2000 (c. 32)In Schedule 6, in paragraph 20, sub-paragraphs (4) to (7).Freedom of Information Act 2000 (c. 36)In section 23(3), the word “and” at the end of paragraph (k).","['0.125*""act"" + 0.125*""paragraph"" + 0.083*""k"" + 0.083*""word"" + 0.083*""ireland""']"
"In Schedule 1, in Part 6, the entries relating to the National Crime Squad and the Service Authority for the National Crime Squad.","['0.143*""national"" + 0.143*""crime"" + 0.143*""squad"" + 0.095*""schedule"" + 0.095*""service""']"
